	rank	word	text	happs	stdDev
2634	2635	lighting	lighting	6.0	1.4428
2635	2636	likewise	likewise	6.0	1.2454
2636	2637	lmfao	lmfao	6.0	2.1285
2637	2638	make	make	6.0	0.9897
2638	2639	meaning	meaning	6.0	1.0498
2639	2640	mega	mega	6.0	1.6413
2640	2641	metals	metals	6.0	1.354
2641	2642	mucho	mucho	6.0	1.2617
2642	2643	nations	nations	6.0	1.5518
2643	2644	network	network	6.0	1.2778
2644	2645	olive	olive	6.0	1.1429
2645	2646	opened	opened	6.0	1.2289
2646	2647	oregon	oregon	6.0	1.178
2647	2648	owns	owns	6.0	1.2936
2648	2649	participants	participants	6.0	1.0302
2649	2650	pilot	pilot	6.0	1.069
2650	2651	principle	principle	6.0	1.4846
2651	2652	religion	religion	6.0	1.8295
2652	2653	result	result	6.0	1.1606
2653	2654	service	service	6.0	1.1606
2654	2655	sights	sights	6.0	1.4983
2655	2656	sites	sites	6.0	1.1606
2656	2657	sponsor	sponsor	6.0	1.4142
2657	2658	started	started	6.0	1.069
2658	2659	stereo	stereo	6.0	1.2936
2659	2660	stores	stores	6.0	0.9689
2660	2661	successor	successor	6.0	1.4428
2661	2662	survive	survive	6.0	1.7957
2662	2663	surviving	surviving	6.0	1.7496
2663	2664	today's	today's	6.0	0.9897
2664	2665	tuned	tuned	6.0	0.9689
2665	2666	virgin	virgin	6.0	1.5779
2666	2667	vista	vista	6.0	1.3851
2667	2668	walked	walked	6.0	0.9897
2668	9160	ain't	ain't	4.0	1.2778
2669	9161	alleged	alleged	4.0	1.7496
2670	9162	arafat	arafat	4.0	1.5518
2671	9163	bum	bum	4.0	1.7261
2672	9164	ceased	ceased	4.0	1.4428
2673	9165	cracks	cracks	4.0	1.3553
2674	9166	creeping	creeping	4.0	1.4577
2675	9167	defensive	defensive	4.0	1.5253
2676	9168	didn't	didn't	4.0	1.2936
2677	9169	didnt	didnt	4.0	1.2454
2678	9170	downs	downs	4.0	1.7143
2679	9171	force	force	4.0	1.6903
2680	9172	least	least	4.0	1.069
2681	9173	limits	limits	4.0	1.1952
2682	9174	racial	racial	4.0	1.7261
2683	9175	ridiculous	ridiculous	4.0	1.7957
2684	9176	rip	rip	4.0	1.5518
2685	9177	roughly	roughly	4.0	1.2122
2686	9178	twit	twit	4.0	1.7613
2687	9179	zombies	zombies	4.0	2.3733
2688	9180	accidentally	accidentally	3.98	1.237
2689	9181	avoided	avoided	3.98	1.5185
2690	9182	bite	bite	3.98	1.7201
2691	9183	breaking	breaking	3.98	1.4913
2692	9184	demands	demands	3.98	1.3169
2693	9185	diagnosis	diagnosis	3.98	1.8897
2694	9186	fled	fled	3.98	1.1692
2695	9187	hardly	hardly	3.98	1.2534
2696	9188	humidity	humidity	3.98	1.6962
2697	9189	isnt	isnt	3.98	1.2696
2698	9190	old	old	3.98	1.7553
2699	9191	punks	punks	3.98	1.9742
2700	9192	terminal	terminal	3.98	2.0353
2701	9193	ruins	ruins	3.98	1.7617
2702	9194	cracked	cracked	3.98	1.9295
2703	9195	slam	slam	3.98	1.6351
2704	9196	argh	argh	3.96	1.428
2705	9197	bang	bang	3.96	1.4841
2706	9198	bye	bye	3.96	1.4978
2707	9199	closing	closing	3.96	1.0872
2708	9200	dagger	dagger	3.96	1.3242
2709	9201	expense	expense	3.96	1.2447
2710	9202	fists	fists	3.96	1.6532
2711	9203	iraqi	iraqi	3.96	1.3991
2712	9204	loose	loose	3.96	1.6532
2713	9205	minus	minus	3.96	1.4978
2714	9206	slugs	slugs	3.96	1.6408
2715	9207	strike	strike	3.96	1.3547
2716	9208	tough	tough	3.96	1.4136
2717	9209	trial	trial	3.96	1.6898
2718	9210	unclear	unclear	3.96	1.428
2719	9211	killa	killa	3.96	1.9045
2720	9212	skull	skull	3.96	1.6325
2721	9213	charges	charges	3.94	1.5308
2722	9214	darker	darker	3.94	1.8996
2723	9215	erroneously	erroneously	3.94	1.5174
2724	9216	mess	mess	3.94	1.5703
2725	9217	pakistan	pakistan	3.94	1.1502
2726	9218	reluctant	reluctant	3.94	1.3763
2727	9219	slumdog	slumdog	3.94	1.7775
2728	9220	strapped	strapped	3.94	1.544
2729	9221	dizzy	dizzy	3.94	1.7249
2730	9222	executed	executed	3.94	2.2023
2731	9223	honky	honky	3.94	2.0567
2732	9224	homework	homework	3.92	1.8165
2733	9225	nixon	nixon	3.92	1.7361
2734	9226	omitted	omitted	3.92	1.2095
2735	9227	stained	stained	3.92	1.8277
2736	9228	ughh	ughh	3.92	1.3068
2737	9229	jaded	jaded	3.92	1.6563
2738	9230	dusty	dusty	3.92	1.699
2739	9231	absent	absent	3.9	1.2657
2740	9232	alarm	alarm	3.9	1.6568
2741	9233	artificial	artificial	3.9	1.5682
2742	9234	defendant	defendant	3.9	1.632
2743	9235	dim	dim	3.9	1.3439
2744	9236	doesnt	doesnt	3.9	1.3887
2745	9237	impose	impose	3.9	1.1294
2746	9238	iraq	iraq	3.9	1.6568
2747	9239	issues	issues	3.9	1.374
2748	9240	killas	killas	3.9	1.8434
2749	9241	misses	misses	3.9	1.374
2750	9242	neediest	neediest	3.9	1.5682
2751	9243	nothing	nothing	3.9	1.2817
2752	9244	opponent	opponent	3.9	1.5419
2753	9245	quit	quit	3.9	1.4604
2754	9246	slipping	slipping	3.9	1.4463
2755	9247	stop	stop	3.9	1.3439
2756	9248	bald	bald	3.9	1.9284
2757	9249	begged	begged	3.9	1.6739
2758	9250	dropped	dropped	3.88	1.0029
2759	9251	drunk	drunk	3.88	2.2464
2760	9252	mortgage	mortgage	3.88	1.9445
2761	9253	nooo	nooo	3.88	1.3797
2762	9254	shout	shout	3.88	1.3797
2763	9255	artillery	artillery	3.88	1.5361
2764	9256	goddamn	goddamn	3.88	2.1759
2765	9257	rags	rags	3.88	1.5361
2766	9258	restless	restless	3.88	1.7033
2767	9259	uncertain	uncertain	3.88	1.1481
2768	9260	fiends	fiends	3.88	1.9199
2769	9261	ass	ass	3.86	1.8627
2770	9262	farewell	farewell	3.86	2.1286
2771	9263	fuckin	fuckin	3.86	2.7405
2772	9264	hang	hang	3.86	1.325
2773	9265	not	not	3.86	1.2938
2774	9266	sanctions	sanctions	3.86	1.7844
2775	9267	stopped	stopped	3.86	1.2291
2776	9268	subjected	subjected	3.86	1.3999
2777	9269	tremble	tremble	3.86	1.7263
2778	9270	voodoo	voodoo	3.86	2.0405
2779	9271	wouldnt	wouldnt	3.86	1.1068
2780	9272	slipped	slipped	3.86	1.5811
2781	9273	mold	mold	3.85	1.7982
2782	9274	shiver	shiver	3.85	1.4874
2783	9275	allegations	allegations	3.84	1.4479
2784	9276	armed	armed	3.84	1.8556
2785	9277	ended	ended	3.84	1.4479
2786	9278	excuses	excuses	3.84	1.5167
2787	9279	gripe	gripe	3.84	1.8666
2788	9280	lawyer	lawyer	3.84	1.4194
2789	9281	messed	messed	3.84	1.3149
2790	9282	none	none	3.84	1.4896
2791	9283	offline	offline	3.84	1.0759
2792	9284	pleaded	pleaded	3.84	1.3756
2793	9285	rent	rent	3.84	1.4758
2794	9286	shouldn't	shouldn't	3.84	0.8172
2795	9287	snatch	snatch	3.84	1.6333
2796	9288	ghosts	ghosts	3.84	1.9827
2797	9289	hatin	hatin	3.84	1.5458
2798	9290	fragile	fragile	3.83	1.3262
2799	9291	baddest	baddest	3.82	2.0172
2800	9292	blood	blood	3.82	1.7922
2801	9293	creep	creep	3.82	1.6123
2802	9294	dark	dark	3.82	1.4097
2803	9295	darkness	darkness	3.82	1.8702
2804	9296	eliminate	eliminate	3.82	1.746
2805	9297	forgetting	forgetting	3.82	1.4097
2806	9298	gang	gang	3.82	2.1824
2807	9299	hanging	hanging	3.82	1.7225
2808	9300	hardest	hardest	3.82	1.6249
2809	9301	haven't	haven't	3.82	1.2567
2810	9302	junk	junk	3.82	1.3354
2811	9303	loans	loans	3.82	1.2728
2812	9304	oppose	oppose	3.82	1.4384
2813	9305	slip	slip	3.82	1.2887
2814	9306	sos	sos	3.82	1.7343
2815	9307	thirst	thirst	3.82	1.7225
2816	9308	erased	erased	3.82	1.5093
2817	9309	vain	vain	3.82	1.7874
2818	9310	fades	fades	3.81	1.0762
2819	9311	aggressive	aggressive	3.8	1.5779
2820	9312	costs	costs	3.8	1.4428
2821	9313	critics	critics	3.8	1.6782
2822	9314	fire	fire	3.8	1.5779
2823	9315	fist	fist	3.8	1.2454
2824	9316	interment	interment	3.8	1.8295
2825	9317	ow	ow	3.8	1.3702
2826	9318	pale	pale	3.8	1.088
2827	9319	protesters	protesters	3.8	1.6903
2828	9320	witch	witch	3.8	2.0898
2829	9321	chronic	chronic	3.79	1.9236
2830	9322	thirsty	thirsty	3.79	1.458
2831	9323	thorns	thorns	3.79	1.6753
2832	9324	sink	sink	3.79	1.6008
2833	9325	battles	battles	3.78	2.003
2834	9326	bugs	bugs	3.78	1.5158
2835	9327	court	court	3.78	1.799
2836	9328	ends	ends	3.78	1.4886
2837	9329	exams	exams	3.78	1.6573
2838	9330	predeceased	predeceased	3.78	1.6199
2839	9331	risks	risks	3.78	1.7646
2840	9332	rusty	rusty	3.78	1.4609
2841	9333	slow	slow	3.78	1.1119
2842	9334	wouldn't	wouldn't	3.78	1.148
2843	9335	bothered	bothered	3.78	1.5311
2844	9336	unnecessary	unnecessary	3.78	1.5581
2845	9337	nothings	nothings	3.76	1.7677
2846	9338	resigned	resigned	3.76	1.5851
2847	9339	symptoms	symptoms	3.76	1.3933
2848	9340	yell	yell	3.76	1.7209
2849	9341	gutter	gutter	3.76	1.7143
2850	9342	hangs	hangs	3.76	1.6774
2851	9343	void	void	3.76	1.422
2852	9344	bailout	bailout	3.74	1.6759
2853	9345	boo	boo	3.74	1.7591
2854	9346	critic's	critic's	3.74	1.4682
2855	9347	denying	denying	3.74	1.4682
2856	9348	last	last	3.74	1.2586
2857	9349	noise	noise	3.74	1.3063
2858	9350	obsession	obsession	3.74	1.1214
2859	9351	reckless	reckless	3.74	1.9146
2860	9352	shove	shove	3.74	1.7357
2861	9353	stomp	stomp	3.74	1.4682
2862	9354	wait	wait	3.74	1.209
2863	9355	sucka	sucka	3.74	1.7704
2864	9356	pimp	pimp	3.73	2.1581
2865	9357	stranded	stranded	3.73	1.8905
2866	9358	tearing	tearing	3.73	1.3811
2867	9359	strain	strain	3.73	1.8071
2868	9360	crack	crack	3.72	1.4434
2869	9361	fewer	fewer	3.72	1.1256
2870	9362	gross	gross	3.72	1.4852
2871	9363	kick	kick	3.72	1.5524
2872	9364	oops	oops	3.72	1.4852
2873	9365	operation	operation	3.72	1.6041
2874	9366	removed	removed	3.72	1.3856
2875	9367	withdrawal	withdrawal	3.72	1.841
2876	9368	crowded	crowded	3.71	2.0514
2877	9369	lacking	lacking	3.71	1.633
2878	9370	revenge	revenge	3.71	2.3363
2879	9371	foolish	foolish	3.7	1.6929
2880	9372	con	con	3.7	1.1473
2881	9373	crooked	crooked	3.7	1.6067
2882	9374	demanding	demanding	3.7	1.6194
2883	9375	dirt	dirt	3.7	1.5286
2884	9376	don't	don't	3.7	1.0926
2885	9377	dont	dont	3.7	1.0738
2886	9378	goodbye	goodbye	3.7	1.8323
2887	9379	locked	locked	3.7	1.2657
2888	9380	remove	remove	3.7	1.1995
2889	9381	sentenced	sentenced	3.7	1.6568
2890	9382	wasnt	wasnt	3.7	1.0546
2891	9383	won't	won't	3.7	1.1112
2892	9384	abnormal	abnormal	3.69	1.6734
2893	9385	hustler	hustler	3.69	1.7644
2894	9386	controversy	controversy	3.68	1.7431
2895	9387	disagree	disagree	3.68	1.2526
2896	9388	fees	fees	3.68	1.5043
2897	9389	hitting	hitting	3.68	1.7431
2898	9390	kicking	kicking	3.68	1.6218
2899	9391	mean	mean	3.68	1.9213
2900	9392	missed	missed	3.68	1.2362
2901	9393	rival	rival	3.68	1.5043
2902	9394	sucker	sucker	3.68	1.9529
2903	9395	waiting	waiting	3.68	1.2362
2904	9396	wrath	wrath	3.68	1.9737
2905	9397	plead	plead	3.67	1.4052
2906	9398	closed	closed	3.66	1.5986
2907	9399	deadline	deadline	3.66	1.1537
2908	9400	down	down	3.66	1.5598
2909	9401	low	low	3.66	1.1178
2910	9402	messy	messy	3.66	1.1886
2911	9403	outdated	outdated	3.66	1.1713
2912	9404	patients	patients	3.66	1.4086
2913	9405	pressure	pressure	3.66	1.5467
2914	9406	snitch	snitch	3.66	1.6489
2915	9407	sorry	sorry	3.66	1.7567
2916	9408	stuck	stuck	3.66	1.1178
2917	9409	anti	anti	3.65	1.5214
2918	9410	complications	complications	3.65	1.8206
2919	9411	disappear	disappear	3.65	1.6273
2920	9412	snakes	snakes	3.65	2.0872
2921	9413	lesions	lesions	3.65	1.8961
2922	9414	bill	bill	3.64	1.77
2923	9415	blocked	blocked	3.64	1.4535
2924	9416	bore	bore	3.64	1.5877
2925	9417	cuts	cuts	3.64	1.3962
2926	9418	darkest	darkest	3.64	2.1166
2927	9419	delete	delete	3.64	1.4813
2928	9420	ghost	ghost	3.64	2.0777
2929	9421	miss	miss	3.64	1.6258
2930	9422	nobody	nobody	3.64	1.2415
2931	9423	nothin	nothin	3.64	1.6507
2932	9424	shocked	shocked	3.64	1.3211
2933	9425	swine	swine	3.64	1.8379
2934	9426	uncertainty	uncertainty	3.64	1.0451
2935	9427	fooled	fooled	3.63	1.7992
2936	9428	awkward	awkward	3.62	1.3981
2937	9429	baghdad	baghdad	3.62	1.9048
2938	9430	begging	begging	3.62	1.9472
2939	9431	brat	brat	3.62	1.7484
2940	9432	doesn't	doesn't	3.62	1.1045
2941	9433	haunt	haunt	3.62	1.6399
2942	9434	hussein	hussein	3.62	1.8724
2943	9435	incompletely	incompletely	3.62	1.6769
2944	9436	limitations	limitations	3.62	1.3536
2945	9437	risk	risk	3.62	1.6399
2946	9438	tore	tore	3.62	1.6523
2947	9439	bacteria	bacteria	3.61	1.9771
2948	9440	crude	crude	3.6	1.4428
2949	9441	dust	dust	3.6	1.1606
2950	9442	falls	falls	3.6	1.8952
2951	9443	flies	flies	3.6	1.6782
2952	9444	indicted	indicted	3.6	1.8626
2953	9445	madness	madness	3.6	1.8183
2954	9446	mistaken	mistaken	3.6	1.4286
2955	9447	shattered	shattered	3.6	1.6903
2956	9448	suspects	suspects	3.6	1.1952
2957	9449	acid	acid	3.59	1.5535
2958	9450	pistol	pistol	3.59	1.8953
2959	9451	decreased	decreased	3.58	1.3966
2960	9452	absence	absence	3.58	1.0708
2961	9453	couldnt	couldnt	3.58	1.1265
2962	9454	excluded	excluded	3.58	1.5398
2963	9455	gossip	gossip	3.58	1.9282
2964	9456	leaving	leaving	3.58	1.2792
2965	9457	punch	punch	3.58	1.7967
2966	9458	shotgun	shotgun	3.58	1.8745
2967	9459	sirens	sirens	3.58	1.4995
2968	9460	restricted	restricted	3.57	1.5143
2969	9461	darkened	darkened	3.57	1.599
2970	9462	slut	slut	3.57	2.63
2971	9463	servants	servants	3.56	1.6999
2972	9464	afghanistan	afghanistan	3.56	1.7861
2973	9465	confrontation	confrontation	3.56	1.6922
2974	9466	confusing	confusing	3.56	0.9723
2975	9467	denial	denial	3.56	1.6433
2976	9468	empty	empty	3.56	1.6308
2977	9469	fucked	fucked	3.56	2.7117
2978	9470	gloom	gloom	3.56	2.1205
2979	9471	misidentified	misidentified	3.56	1.402
2980	9472	mob	mob	3.56	1.8644
2981	9473	offense	offense	3.56	1.5274
2982	9474	piss	piss	3.56	1.728
2983	9475	protest	protest	3.56	1.4591
2984	9476	runaway	runaway	3.56	1.6801
2985	9477	shut	shut	3.56	1.0333
2986	9478	sorely	sorely	3.56	1.2803
2987	9479	dire	dire	3.55	1.9902
2988	9480	stains	stains	3.55	1.4728
2989	9481	taxation	taxation	3.55	1.8491
2990	9482	flee	flee	3.54	1.0907
2991	9483	haunted	haunted	3.54	1.6368
2992	9484	bug	bug	3.54	1.3734
2993	9485	caught	caught	3.54	1.7867
2994	9486	chained	chained	3.54	1.9505
2995	9487	crushed	crushed	3.54	1.6686
2996	9488	despise	despise	3.54	2.0325
2997	9489	dispute	dispute	3.54	1.7286
2998	9490	expensive	expensive	3.54	1.7637
2999	9491	forsaken	forsaken	3.54	1.94
3000	9492	hospitals	hospitals	3.54	1.5677
3001	9493	owe	owe	3.54	1.5147
3002	9494	poor's	poor's	3.54	1.4172
3003	9495	rough	rough	3.54	1.4458
3004	9496	shock	shock	3.54	1.6189
3005	9497	slug	slug	3.54	1.3734
3006	9498	without	without	3.54	1.1104
3007	9499	drunken	drunken	3.53	2.0011
3008	9500	missin	missin	3.53	1.4157
3009	9501	separation	separation	3.53	1.8155
3010	9502	spite	spite	3.53	1.8269
3011	9503	addicted	addicted	3.52	2.1019
3012	9504	apart	apart	3.52	1.3438
3013	9505	fallen	fallen	3.52	1.4177
3014	9506	suspected	suspected	3.52	1.1648
3015	9507	suspicion	suspicion	3.52	1.5016
3016	9508	teardrops	teardrops	3.52	1.729
3017	9509	tomb	tomb	3.52	2.0428
3018	9510	ugh	ugh	3.52	1.5016
3019	9511	warned	warned	3.52	1.313
3020	9512	untrue	untrue	3.51	1.309
3021	9513	casket	casket	3.5	2.102
3022	9514	dope	dope	3.5	1.7053
3023	9515	foe	foe	3.5	1.7053
3024	9516	hospital	hospital	3.5	1.6194
3025	9517	paranoid	paranoid	3.5	1.8434
3026	9518	snake	snake	3.5	1.669
3027	9519	struck	struck	3.5	1.4033
3028	9520	deficiency	deficiency	3.49	1.6971
3029	9521	pressures	pressures	3.49	1.7574
3030	9522	cant	cant	3.48	1.111
3031	9523	inmates	inmates	3.48	2.0227
3032	9524	no	no	3.48	1.2974
3033	9525	opponents	opponents	3.48	1.0925
3034	9526	opposition	opposition	3.48	1.2329
3035	9527	sucked	sucked	3.48	1.8543
3036	9528	tobacco	tobacco	3.48	2.1782
3037	9529	unlikely	unlikely	3.48	1.313
3038	9530	zombie	zombie	3.48	1.821
3039	9531	screams	screams	3.48	2.042
3040	9532	sinking	sinking	3.48	1.7503
3041	9533	swollen	swollen	3.48	1.8334
3042	9534	deceive	deceive	3.47	2.0114
3043	9535	monsters	monsters	3.47	1.6845
3044	9536	urine	urine	3.47	1.6721
3045	9537	chaos	chaos	3.46	1.7867
3046	9538	creepy	creepy	3.46	1.6928
3047	9539	fee	fee	3.46	1.2969
3048	9540	insanity	insanity	3.46	2.1779
3049	9541	isolated	isolated	3.46	1.8206
3050	9542	late	late	3.46	1.1643
3051	9543	misspelled	misspelled	3.46	1.3584
3052	9544	misstated	misstated	3.46	1.0144
3053	9545	misunderstood	misunderstood	3.46	1.7049
3054	9546	monster	monster	3.46	1.9189
3055	9547	refuse	refuse	3.46	0.9304
3056	9548	shoot	shoot	3.46	1.6686
3057	9549	sting	sting	3.46	1.7404
3058	9550	thorn	thorn	3.46	1.5677
3059	9551	wreck	wreck	3.46	1.7979
3060	9552	fright	fright	3.45	1.8378
3061	9553	radiation	radiation	3.45	2.2827
3062	9554	stab	stab	3.45	2.1317
3063	9555	confined	confined	3.44	1.7398
3064	9556	delays	delays	3.44	1.1457
3065	9557	deny	deny	3.44	1.3874
3066	9558	fault	fault	3.44	1.2961
3067	9559	forgot	forgot	3.44	1.4165
3068	9560	ghetto	ghetto	3.44	1.6922
3069	9561	litigation	litigation	3.44	1.5928
3070	9562	poop	poop	3.44	1.7162
3071	9563	seized	seized	3.44	1.4591
3072	9564	zero	zero	3.44	1.6433
3073	9565	cage	cage	3.44	1.9776
3074	9566	disappeared	disappeared	3.44	1.7734
3075	9567	trap	trap	3.44	1.8324
3076	9568	diss	diss	3.43	1.8819
3077	9569	foes	foes	3.43	1.3229
3078	9570	smashed	smashed	3.42	1.7443
3079	9571	anxious	anxious	3.42	1.6671
3080	9572	can't	can't	3.42	0.9708
3081	9573	cut	cut	3.42	1.295
3082	9574	erroneous	erroneous	3.42	1.1968
3083	9575	gangsta	gangsta	3.42	1.8962
3084	9576	gone	gone	3.42	1.739
3085	9577	ignorant	ignorant	3.42	1.8745
3086	9578	invasion	invasion	3.42	2.0212
3087	9579	lame	lame	3.42	1.4299
3088	9580	obsessed	obsessed	3.42	1.4721
3089	9581	raging	raging	3.42	1.6424
3090	9582	shatter	shatter	3.42	1.8193
3091	9583	shouting	shouting	3.42	1.6047
3092	9584	troubles	troubles	3.42	2.1485
3093	9585	disturbed	disturbed	3.41	1.5932
3094	9586	zit	zit	3.41	1.6447
3095	9587	against	against	3.4	1.2289
3096	9588	condolences	condolences	3.4	1.8844
3097	9589	muthafucka	muthafucka	3.4	2.1946
3098	9590	separated	separated	3.4	1.3248
3099	9591	struggle	struggle	3.4	1.7496
3100	9592	whores	whores	3.4	2.2946
3101	9593	deception	deception	3.39	1.8007
3102	9594	stain	stain	3.39	1.3357
3103	9595	unconscious	unconscious	3.39	1.5113
3104	9596	delay	delay	3.38	1.3231
3105	9597	difficulty	difficulty	3.38	1.2271
3106	9598	discontinued	discontinued	3.38	1.4553
3107	9599	eliminated	eliminated	3.38	1.689
3108	9600	haunting	haunting	3.38	1.7366
3109	9601	hungry	hungry	3.38	1.9261
3110	9602	refused	refused	3.38	1.4553
3111	9603	wicked	wicked	3.38	1.9472
3112	9604	blinded	blinded	3.37	1.5771
3113	9605	hunger	hunger	3.37	1.9968
3114	9606	torn	torn	3.37	1.4676
3115	9607	phony	phony	3.36	1.9137
3116	9608	argued	argued	3.36	1.4675
3117	9609	beast	beast	3.36	1.5221
3118	9610	bullet	bullet	3.36	1.8043
3119	9611	busted	busted	3.36	1.3056
3120	9612	critic	critic	3.36	1.3211
3121	9613	dammit	dammit	3.36	1.793
3122	9614	deleted	deleted	3.36	1.4813
3123	9615	dentist	dentist	3.36	1.6874
3124	9616	forbidden	forbidden	3.36	1.793
3125	9617	killin	killin	3.36	1.9458
3126	9618	syndrome	syndrome	3.36	1.0835
3127	9619	tornado	tornado	3.36	1.8268
3128	9620	weapon	weapon	3.36	1.663
3129	9621	emptiness	emptiness	3.35	1.9731
3130	9622	injection	injection	3.35	1.5776
3131	9623	burnt	burnt	3.34	1.9337
3132	9624	complicated	complicated	3.34	1.6977
3133	9625	crap	crap	3.34	1.6489
3134	9626	never	never	3.34	1.239
3135	9627	politicians	politicians	3.34	1.1359
3136	9628	tired	tired	3.34	1.1178
3137	9629	traffic	traffic	3.34	1.6489
3138	9630	unfair	unfair	3.34	2.0062
3139	9631	vulnerable	vulnerable	3.34	1.5066
3140	9632	warning	warning	3.34	1.423
3141	9633	fucker	fucker	3.33	2.2057
3142	9634	sinner	sinner	3.33	1.8426
3143	9635	envy	envy	3.33	1.5463
3144	9636	whack	whack	3.32	1.4345
3145	9637	alone	alone	3.32	1.7313
3146	9638	bleeds	bleeds	3.32	1.812
3147	9639	cannot	cannot	3.32	0.9781
3148	9640	confusion	confusion	3.32	1.3619
3149	9641	couldn't	couldn't	3.32	1.1328
3150	9642	expenses	expenses	3.32	1.3468
3151	9643	ignored	ignored	3.32	1.5043
3152	9644	nigga	nigga	3.32	2.0548
3153	9645	noose	noose	3.32	2.2172
3154	9646	opposed	opposed	3.32	1.4061
3155	9647	restrictions	restrictions	3.32	0.957
3156	9648	scars	scars	3.32	1.7313
3157	9649	shots	shots	3.32	2.0146
3158	9650	savage	savage	3.31	1.9473
3159	9651	choke	choke	3.31	1.6858
3160	9652	cigarettes	cigarettes	3.31	2.5997
3161	9653	doubts	doubts	3.3	1.4321
3162	9654	fool	fool	3.3	1.2657
3163	9655	fury	fury	3.3	1.7757
3164	9656	lowest	lowest	3.3	1.165
3165	9657	suckers	suckers	3.3	1.7053
3166	9658	whip	whip	3.3	1.7409
3167	9659	helpless	helpless	3.29	2.0207
3168	9660	rats	rats	3.29	1.893
3169	9661	conspiracy	conspiracy	3.28	1.4574
3170	9662	crashing	crashing	3.28	1.8848
3171	9663	falling	falling	3.28	1.5391
3172	9664	fools	fools	3.28	1.4003
3173	9665	lazy	lazy	3.28	1.4574
3174	9666	nuclear	nuclear	3.28	1.7847
3175	9667	scar	scar	3.28	1.4574
3176	9668	suspicious	suspicious	3.28	1.3708
3177	9669	scarred	scarred	3.27	2.0287
3178	9670	screamed	screamed	3.27	1.6429
3179	9671	cough	cough	3.26	1.4957
3180	9672	damned	damned	3.26	1.9672
3181	9673	frown	frown	3.24	1.7504
3182	9674	pimps	pimps	3.24	2.0466
3183	9675	vengeance	vengeance	3.24	1.9097
3184	9676	canceled	canceled	3.24	1.5722
3185	9677	cavity	cavity	3.24	1.8245
3186	9678	delayed	delayed	3.24	1.1877
3187	9679	dull	dull	3.24	1.2216
3188	9680	fat	fat	3.24	1.8245
3189	9681	jerk	jerk	3.24	1.3024
3190	9682	missile	missile	3.24	1.8905
3191	9683	remorse	remorse	3.24	1.2707
3192	9684	rot	rot	3.24	1.6107
3193	9685	screwed	screwed	3.24	1.6107
3194	9686	gangstas	gangstas	3.23	1.7963
3195	9687	captured	captured	3.22	1.6073
3196	9688	critical	critical	3.22	1.4748
3197	9689	fell	fell	3.22	1.4748
3198	9690	forget	forget	3.22	1.2824
3199	9691	freezing	freezing	3.22	1.5556
3200	9692	ignore	ignore	3.22	1.3746
3201	9693	losers	losers	3.22	1.8767
3202	9694	lynch	lynch	3.22	2.1217
3203	9695	wasting	wasting	3.22	1.4184
3204	9696	defect	defect	3.21	1.7005
3205	9697	frightened	frightened	3.2	1.8594
3206	9698	combat	combat	3.2	1.6782
3207	9699	convicted	convicted	3.2	1.7728
3208	9700	defeat	defeat	3.2	1.9483
3209	9701	dirty	dirty	3.2	1.5119
3210	9702	dread	dread	3.2	1.9483
3211	9703	drug	drug	3.2	2.0702
3212	9704	inferior	inferior	3.2	1.4708
3213	9705	screamin	screamin	3.2	1.7957
3214	9706	cryin	cryin	3.19	1.7093
3215	9707	liar	liar	3.18	1.5636
3216	9708	aching	aching	3.18	1.4941
3217	9709	difficult	difficult	3.18	0.8965
3218	9710	faggot	faggot	3.18	1.9763
3219	9711	false	false	3.18	1.3506
3220	9712	forgotten	forgotten	3.18	1.2728
3221	9713	garbage	garbage	3.18	1.6249
3222	9714	kicked	kicked	3.18	1.3952
3223	9715	scandal	scandal	3.18	1.5609
3224	9716	sinners	sinners	3.18	1.7807
3225	9717	suspension	suspension	3.18	1.4803
3226	9718	woe	woe	3.18	2.007
3227	9719	accusations	accusations	3.16	1.5301
3228	9720	complain	complain	3.16	1.5566
3229	9721	declined	declined	3.16	1.5434
3230	9722	disorders	disorders	3.16	1.4337
3231	9723	doubt	doubt	3.16	1.2675
3232	9724	forced	forced	3.16	1.2675
3233	9725	lack	lack	3.16	1.2835
3234	9726	severe	severe	3.16	1.7186
3235	9727	smoke	smoke	3.16	1.9416
3236	9728	yuck	yuck	3.16	1.6333
3237	9729	feared	feared	3.14	1.9257
3238	9730	gangster	gangster	3.14	2.189
3239	9731	argument	argument	3.14	1.552
3240	9732	avoid	avoid	3.14	1.578
3241	9733	bitch	bitch	3.14	1.8071
3242	9734	bruise	bruise	3.14	1.2124
3243	9735	dismissed	dismissed	3.14	1.1068
3244	9736	disorder	disorder	3.14	1.3999
3245	9737	exhausted	exhausted	3.14	1.7144
3246	9738	incorrectly	incorrectly	3.14	1.0304
3247	9739	isolation	isolation	3.14	1.4976
3248	9740	scream	scream	3.14	1.4144
3249	9741	slapped	slapped	3.14	1.552
3250	9742	spit	spit	3.14	1.4144
3251	9743	suck	suck	3.14	1.8184
3252	9744	sucks	sucks	3.14	1.4848
3253	9745	suspect	suspect	3.14	1.3095
3254	9746	whore	whore	3.14	2.1094
3255	9747	wrong	wrong	3.14	0.9691
3256	9748	cursed	cursed	3.12	1.9646
3257	9749	doom	doom	3.12	1.9217
3258	9750	desperate	desperate	3.12	1.6243
3259	9751	lonesome	lonesome	3.12	1.6243
3260	9752	regret	regret	3.12	1.507
